Zone_ID,Temperature_C,Soil_Humidity_pct,Soil_Moisture_pct,Air_Humidity_pct,Pressure_kPa,pH,Rainfall_mm,Soil_Type,Soil_EC_dS_m,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Applied_Fertilizer,Urea_kg_ha,TSP_kg_ha,MOP_kg_ha,Sensor_Glitch_Flag,Growing_Condition
Zone_14,29.83,57.31,52.56,61.12,101.12,6.82,102.35,Loam Soil,1.22,80.9,37.42,52.65,14-35-14,29.58,35.6,37.43,No,Optimal
Zone_15,33.39,36.38,24.0,59.42,100.99,5.78,132.56,Sandy Soil,0.446,32.94,21.9,32.27,MOP,2.18,9.3,54.69,No,Warning
Zone_16,25.72,62.34,60.46,61.64,101.26,7.09,110.48,Black Soil,1.063,73.2,38.76,64.63,None,0.0,0.0,0.0,No,Optimal
Zone_17,29.35,70.0,68.69,78.51,101.0,7.23,200.66,Clay Soil,1.796,54.89,33.9,59.07,17-17-17,55.48,28.03,28.91,No,Optimal
Zone_18,24.23,58.44,39.89,58.36,101.12,6.6,58.82,Clayey Soil,1.547,41.29,30.53,85.42,17-17-17,40.93,28.08,28.56,No,Optimal
Zone_19,16.49,60.77,56.26,68.53,101.27,6.51,91.02,Alluvial Soil,0.874,38.91,41.12,40.08,None,0.0,0.0,0.0,No,Optimal
Zone_20,23.75,65.54,58.21,66.67,100.94,6.81,109.8,Alluvial Soil,1.038,67.22,64.5,80.23,DAP,31.68,41.83,1.06,No,Optimal
Zone_01,35.78,53.85,35.27,45.0,101.16,6.66,51.73,Loam Soil,1.007,53.52,55.87,47.0,MOP,2.68,8.39,41.9,No,Optimal
Zone_02,31.34,56.4,48.53,50.98,100.88,6.76,115.07,Loam Soil,0.932,71.91,18.63,39.07,28-28,70.1,40.0,16.44,No,Optimal
Zone_03,25.8,39.73,26.76,53.28,100.94,7.16,64.95,Chalky Soil,0.873,58.92,6.41,39.09,14-35-14,40.33,37.85,35.08,No,Warning
Zone_04,25.13,60.16,49.79,55.72,101.38,7.24,102.73,Clay Soil,1.43,45.21,27.24,62.6,DAP,21.59,45.44,2.97,No,Optimal
Zone_05,26.18,55.23,36.99,58.0,101.4,6.76,41.76,Clay Soil,1.047,57.27,50.18,75.36,DAP,16.78,36.96,2.56,No,Optimal
Zone_06,25.38,70.0,64.5,67.11,101.42,6.95,122.44,Black Soil,0.765,67.18,30.85,42.11,None,0.0,0.0,0.0,No,Optimal
Zone_07,20.32,60.32,49.1,50.13,101.26,6.97,24.52,Black Soil,1.141,69.73,34.36,54.46,17-17-17,52.27,27.6,25.97,No,Optimal
Zone_08,32.55,66.36,42.21,56.01,101.36,6.64,63.16,Clay Soil,1.748,53.11,29.5,79.38,14-35-14,36.29,44.12,24.39,No,Optimal
Zone_09,25.91,61.06,51.01,67.44,101.29,7.0,119.49,Alluvial Soil,0.967,56.08,57.95,51.97,28-28,60.42,24.98,26.32,No,Optimal
Zone_10,30.64,50.36,38.56,51.61,101.26,6.76,25.51,Black Soil,1.791,68.01,32.77,81.34,17-17-17,61.81,20.29,31.24,No,Optimal
Zone_11,27.09,55.0,32.79,46.07,101.12,6.82,50.77,Clayey Soil,1.455,50.09,43.77,75.77,None,0.0,0.0,0.0,No,Optimal
Zone_12,31.88,45.24,35.1,62.47,101.3,7.62,144.88,Chalky Soil,0.92,36.94,16.96,47.69,28-28,77.81,35.3,20.47,No,Optimal
Zone_13,23.63,60.6,53.45,67.71,100.96,6.55,132.58,Loam Soil,0.691,42.97,29.62,39.23,20-20,41.83,27.51,25.87,No,Optimal
Zone_14,23.46,55.29,48.42,69.53,101.1,6.82,126.95,Loam Soil,0.962,73.85,41.25,45.91,None,0.0,0.0,0.0,No,Optimal
Zone_15,22.43,70.0,58.58,71.63,101.0,6.59,127.46,Black Soil,0.942,76.47,47.91,66.91,Urea,66.98,6.53,1.98,No,Optimal
Zone_16,29.98,57.53,46.15,60.32,101.36,6.6,101.16,Clay Soil,1.392,59.27,39.66,60.67,28-28,48.53,35.71,15.82,No,Optimal
Zone_17,28.27,42.5,39.53,65.75,101.19,6.93,97.26,Sandy Soil,0.646,37.86,26.95,15.59,DAP,20.56,42.27,2.89,No,Optimal
Zone_18,20.56,67.76,59.72,65.27,100.9,7.08,105.82,Clay Soil,1.397,51.43,30.82,52.86,14-35-14,29.09,28.44,36.3,No,Optimal
Zone_19,30.71,69.24,69.66,78.18,100.79,7.08,179.96,Black Soil,1.151,69.0,24.34,65.74,28-28,52.02,28.3,24.99,No,Optimal
Zone_20,24.94,65.94,59.38,72.8,101.11,6.78,173.72,Loam Soil,1.218,40.72,41.96,54.51,MOP,7.77,7.84,35.46,No,Optimal
Zone_01,26.99,55.65,38.96,48.89,100.96,6.98,35.32,Clay Soil,0.229,58.71,34.89,51.59,MOP,5.82,2.77,40.31,No,Optimal
Zone_02,32.41,69.5,54.33,62.1,101.1,6.75,106.67,Clay Soil,1.071,35.69,34.61,93.26,17-17-17,47.36,19.61,34.91,No,Optimal
Zone_03,35.36,64.73,53.58,70.93,101.16,6.34,190.01,Red Soil,0.727,40.93,37.8,26.61,14-35-14,29.01,30.13,20.97,No,Optimal
Zone_04,25.58,54.78,32.44,47.2,100.8,6.72,25.99,Loam Soil,0.971,61.79,61.54,55.75,14-35-14,27.08,29.21,25.46,No,Optimal
Zone_05,28.33,48.17,46.21,65.16,100.5,7.74,179.98,Chalky Soil,1.272,28.43,14.55,37.21,DAP,16.63,35.41,0.24,No,Warning
Zone_06,31.64,70.0,64.21,64.64,101.14,6.36,125.77,Clay Soil,1.557,40.45,42.29,78.19,17-17-17,36.69,28.81,30.71,No,Optimal
Zone_07,33.31,32.07,12.49,47.4,101.03,6.48,25.05,Sandy Soil,0.651,58.03,25.29,32.64,14-35-14,45.71,29.3,32.12,No,Optimal
Zone_08,34.79,58.68,47.44,62.78,101.31,6.74,123.0,Alluvial Soil,0.923,78.78,44.1,59.8,Urea,62.92,1.03,0.53,No,Optimal
Zone_09,25.99,36.79,18.25,54.6,101.05,8.07,28.03,Chalky Soil,0.782,56.58,31.2,56.05,None,0.0,0.0,0.0,No,Optimal
Zone_10,28.11,43.68,24.62,47.82,101.07,6.86,32.3,Loam Soil,0.945,65.8,62.0,59.57,MOP,11.16,2.91,43.93,No,Optimal
Zone_11,18.93,67.09,50.64,70.46,100.99,5.79,121.01,Red Soil,0.834,30.42,31.82,39.25,20-20,55.22,23.9,31.68,No,Warning
Zone_12,27.34,70.0,87.01,92.5,100.88,6.85,231.13,Alluvial Soil,0.335,62.4,42.16,59.98,10-26-26,28.37,23.18,30.86,No,Warning
Zone_13,20.15,70.0,62.27,67.05,101.46,7.07,144.84,Black Soil,1.064,77.93,48.6,69.1,None,0.0,0.0,0.0,No,Optimal
Zone_14,18.44,53.12,44.91,54.2,101.12,6.76,40.98,Loam Soil,1.016,35.69,45.7,48.62,14-35-14,48.19,31.83,36.89,No,Optimal
Zone_15,32.1,49.41,19.85,41.93,101.25,7.08,25.93,Black Soil,1.836,77.85,44.38,39.8,DAP,39.56,43.79,0.57,No,Optimal
Zone_16,28.77,34.46,19.28,57.86,101.04,6.94,82.67,Sandy Soil,0.724,44.52,32.7,54.74,Urea,57.2,1.38,6.42,No,Optimal
Zone_17,29.41,57.11,43.58,47.67,101.21,6.71,29.13,Black Soil,1.123,69.4,42.85,60.46,20-20,65.67,35.89,32.91,No,Optimal
Zone_18,34.46,53.3,47.38,69.53,100.79,5.72,191.49,Sandy Soil,0.719,57.0,10.15,35.03,17-17-17,59.21,22.65,31.35,No,Optimal
Zone_19,31.3,53.57,44.3,49.55,101.19,6.73,38.48,Alluvial Soil,1.351,68.5,47.26,61.44,Urea,97.16,2.18,9.42,No,Optimal
Zone_20,28.09,47.87,32.06,43.79,101.21,6.66,47.29,Loam Soil,0.917,46.62,54.22,48.99,MOP,9.4,5.74,52.93,No,Optimal
Zone_01,34.48,42.65,29.92,44.59,101.11,6.8,57.99,Sandy Soil,0.707,32.89,28.62,10,28-28,67.39,35.27,20.96,No,Warning
Zone_02,36.28,57.6,51.1,62.32,101.48,6.8,114.72,Clay Soil,0.994,38.36,37.04,54.07,17-17-17,64.11,26.39,37.84,No,Optimal
Zone_03,22.25,44.33,31.55,62.03,101.03,6.34,60.36,Sandy Soil,0.686,43.05,35.41,29.9,17-17-17,48.57,21.37,28.58,No,Optimal
Zone_04,28.49,42.13,34.33,61.17,101.36,6.5,89.7,Sandy Soil,0.931,44.36,34.2,33.74,14-35-14,29.66,34.62,33.98,No,Optimal
Zone_05,24.15,30.49,12.5,52.5,101.05,6.23,47.27,Sandy Soil,0.448,48.94,38.34,23.88,MOP,4.65,1.13,51.46,No,Optimal
Zone_06,35.01,54.29,42.14,60.95,101.08,5.98,86.28,Loam Soil,1.0,56.32,38.21,65.67,Urea,65.98,2.78,2.56,No,Optimal
Zone_07,20.91,67.9,53.2,66.43,101.23,7.11,117.22,Alluvial Soil,0.65,54.72,49.13,59.92,DAP,29.47,31.09,10.77,No,Optimal
Zone_08,25.93,68.15,49.35,56.41,101.2,6.6,49.58,Clay Soil,0.626,52.28,30.64,54.41,DAP,37.76,25.36,7.09,No,Optimal
Zone_09,36.35,61.13,55.48,46.72,101.19,6.58,64.4,Clay Soil,1.339,40.63,34.85,60.9,MOP,6.28,7.84,51.48,No,Optimal
Zone_10,28.41,70.0,78.75,91.73,101.11,6.69,230.92,Alluvial Soil,0.978,63.36,46.9,50.98,28-28,50.05,25.55,24.94,No,Warning
Zone_11,30.03,50.64,49.28,56.21,101.04,5.12,126.62,Red Soil,0.749,38.98,20.7,53.09,14-35-14,48.81,40.51,28.21,No,Optimal
Zone_12,23.23,62.17,54.05,69.55,101.2,6.65,150.45,Red Soil,0.643,34.08,29.97,31.93,10-26-26,26.85,24.52,45.88,No,Optimal
Zone_13,27.16,55.73,37.32,41.12,101.25,6.47,26.09,Loam Soil,0.945,75.62,26.34,58.7,17-17-17,55.33,28.61,29.77,No,Optimal
Zone_14,33.6,58.32,44.05,47.23,100.9,6.67,23.17,Clay Soil,1.08,54.2,40.24,60.12,10-26-26,40.45,26.35,34.85,No,Optimal
Zone_15,26.3,37.19,18.93,47.97,101.31,5.98,48.23,Sandy Soil,0.694,41.08,23.79,20.61,14-35-14,36.54,37.15,23.04,No,Warning
Zone_16,32.83,44.12,27.33,36.44,101.54,6.67,27.3,Loam Soil,0.925,34.79,41.15,48.65,DAP,23.73,38.64,9.44,No,Optimal
Zone_17,24.17,36.05,16.16,57.46,100.69,5.6,24.42,Sandy Soil,0.553,46.23,20.94,42.96,Urea,65.96,10.08,2.03,No,Optimal
Zone_18,36.59,53.27,33.82,44.95,101.12,7.53,40.98,Alluvial Soil,1.025,48.24,55.8,56.09,10-26-26,41.02,22.46,34.94,No,Optimal
Zone_19,32.23,44.13,26.93,60.49,100.78,6.24,96.84,Sandy Soil,0.596,26.85,23.34,16.09,DAP,18.5,28.44,6.55,No,Warning
Zone_20,25.89,50.56,37.32,62.04,100.86,7.19,108.28,Red Soil,1.123,37.19,32.9,23.02,17-17-17,51.92,28.05,36.95,No,Optimal
Zone_01,31.19,70.0,66.14,64.99,100.99,6.99,130.37,Clay Soil,0.811,62.61,33.86,58.97,None,0.0,0.0,0.0,No,Optimal
Zone_02,32.18,70.0,73.07,77.05,101.86,6.21,195.95,Loam Soil,0.754,58.23,45.45,48.95,Urea,65.54,4.15,5.42,No,Optimal
Zone_03,18.88,50.73,38.97,62.79,101.25,6.34,65.64,Loam Soil,0.659,49.73,37.24,51.11,Urea,80.61,5.51,3.31,No,Optimal
Zone_04,27.48,33.93,20.56,51.64,101.17,5.57,51.2,Sandy Soil,0.569,42.77,24.91,14.13,20-20,38.71,35.66,35.5,No,Warning
Zone_05,25.14,49.39,32.13,49.47,101.25,6.0,35.3,Loam Soil,1.078,74.02,50.65,44.62,MOP,1.35,9.84,36.35,No,Optimal
Zone_06,15.56,60.67,49.35,55.72,100.6,6.74,38.95,Black Soil,1.023,49.25,53.65,82.85,None,0.0,0.0,0.0,No,Optimal
Zone_07,20.66,55.63,43.15,55.18,101.11,7.04,48.34,Clayey Soil,1.338,68.43,26.28,61.66,DAP,35.51,29.53,2.67,No,Optimal
Zone_08,23.44,63.2,64.47,69.62,101.05,7.24,122.81,Clay Soil,1.675,46.09,40.6,46.98,None,0.0,0.0,0.0,No,Optimal
Zone_09,32.48,41.24,26.65,39.17,100.87,6.58,43.56,Alluvial Soil,1.199,59.88,42.41,47.34,17-17-17,60.75,29.25,40.96,No,Optimal
Zone_10,26.55,46.8,45.05,65.22,100.9,6.69,130.13,Sandy Soil,0.802,45.22,14.9,16.13,DAP,29.01,44.19,0.96,No,Optimal
Zone_11,22.44,36.57,22.87,57.5,101.05,6.42,79.93,Sandy Soil,0.617,15.94,15.75,38.24,Urea,99.68,6.54,2.96,No,Warning
Zone_12,34.08,62.03,33.85,51.28,101.18,6.39,51.93,Clay Soil,1.021,28.22,44.14,41.08,None,0.0,0.0,0.0,No,Optimal
Zone_13,27.67,55.98,37.61,44.16,101.11,6.72,26.51,Clayey Soil,0.945,47.22,38.37,71.37,None,0.0,0.0,0.0,No,Optimal
Zone_14,25.69,48.83,34.92,65.76,101.0,6.24,86.65,Red Soil,0.447,54.43,28.12,26.99,20-20,49.67,26.69,29.34,No,Optimal
Zone_15,34.61,35.04,16.36,43.13,100.9,6.85,22.97,Red Soil,0.732,28.47,23.85,20.26,10-26-26,44.32,30.32,36.77,No,Warning
Zone_16,23.04,42.46,33.34,56.32,101.42,5.88,101.13,Sandy Soil,0.514,33.63,29.0,35.17,28-28,55.24,38.21,21.94,No,Optimal
Zone_17,20.88,41.24,33.67,66.19,101.03,6.36,134.0,Sandy Soil,0.568,57.45,34.48,37.63,DAP,33.58,26.39,0.8,No,Optimal
Zone_18,32.32,52.23,40.5,49.63,101.08,6.4,42.1,Clay Soil,1.314,19.87,35.21,63.03,None,0.0,0.0,0.0,No,Optimal
Zone_19,29.71,70.0,77.65,77.8,101.05,7.17,190.36,Black Soil,1.223,80.15,34.33,53.52,17-17-17,62.57,25.88,35.96,No,Optimal
Zone_20,17.72,62.16,48.15,64.15,101.35,6.37,74.31,Clay Soil,0.645,63.71,36.4,61.84,14-35-14,29.81,28.74,37.09,No,Optimal
Zone_01,26.91,63.82,44.62,65.52,101.19,6.41,86.11,Loam Soil,0.845,56.1,49.5,38.57,14-35-14,29.7,29.06,26.48,No,Optimal
Zone_02,27.8,50.93,39.36,64.12,101.37,6.57,66.82,Loam Soil,0.925,41.67,48.72,46.18,DAP,29.09,31.51,9.48,No,Optimal
Zone_03,23.05,64.31,68.53,68.1,101.32,6.58,118.47,Loam Soil,0.886,34.5,53.35,27.48,MOP,5.35,6.81,45.15,No,Optimal
Zone_04,40.0,61.93,46.57,59.17,100.73,7.02,117.01,Alluvial Soil,0.885,78.82,52.58,39.09,17-17-17,51.92,25.98,40.16,No,Warning
Zone_05,28.05,28.8,12.83,57.69,101.35,5.6,107.68,Sandy Soil,0.5,30.87,7.05,33.13,20-20,50.36,29.23,39.01,No,Warning
Zone_06,31.28,60.2,49.39,59.29,101.09,6.54,110.53,Clay Soil,0.669,35.67,30.25,53.6,MOP,10.3,3.89,39.8,No,Optimal
Zone_07,33.56,54.83,46.9,59.87,101.19,6.79,121.51,Loam Soil,0.794,61.18,37.21,39.33,Urea,95.24,6.18,2.82,No,Optimal
Zone_08,33.88,51.0,44.13,53.34,100.81,6.0,54.1,Loam Soil,1.28,63.55,36.47,66.61,10-26-26,26.79,37.32,39.16,No,Optimal
Zone_09,29.77,66.42,59.8,68.53,101.11,6.93,124.82,Clayey Soil,1.541,57.69,34.67,49.69,10-26-26,21.83,30.07,42.05,No,Optimal
Zone_10,21.18,59.13,50.66,64.9,101.24,6.35,102.82,Clayey Soil,1.288,24.89,34.05,63.33,14-35-14,38.76,41.13,23.23,No,Optimal
Zone_11,29.26,70.0,62.82,67.62,101.01,6.97,127.09,Clay Soil,1.257,27.51,49.84,56.54,10-26-26,30.56,27.38,43.89,No,Optimal
Zone_12,18.19,70.0,54.18,60.42,101.16,7.33,69.7,Clay Soil,1.556,51.69,28.49,69.51,Urea,57.87,10.12,1.76,No,Optimal
Zone_13,30.98,38.63,26.88,49.56,101.16,6.35,65.53,Red Soil,1.27,36.81,38.62,39.31,Urea,55.19,11.42,6.1,No,Optimal
Zone_14,25.36,52.81,39.74,61.25,101.13,6.47,61.29,Loam Soil,1.234,68.76,46.93,48.14,14-35-14,32.22,34.78,25.96,No,Optimal
Zone_15,29.52,53.84,37.24,51.63,101.11,6.67,39.43,Black Soil,1.437,53.66,47.79,67.11,DAP,32.61,41.72,0.5,No,Optimal
Zone_16,33.99,54.31,,74.94,101.38,6.17,186.61,Red Soil,0.887,39.15,33.42,50.8,Urea,89.88,10.18,9.25,Missing,Optimal
Zone_17,27.94,63.96,49.57,55.8,101.27,7.02,105.3,Clay Soil,1.625,57.4,30.22,68.9,DAP,30.47,43.3,11.32,No,Optimal
Zone_18,22.71,65.8,70.85,64.51,100.97,6.66,132.58,Clay Soil,1.168,51.78,24.97,64.39,10-26-26,30.57,24.32,48.97,No,Optimal
Zone_19,25.91,63.72,41.27,52.02,101.35,7.36,21.36,Clay Soil,1.187,54.51,43.01,59.91,Urea,83.82,10.97,3.77,No,Optimal
Zone_20,26.4,58.28,41.16,51.5,100.93,5.68,29.03,Clay Soil,1.248,54.2,41.86,61.04,17-17-17,56.87,22.3,29.47,No,Optimal
Zone_01,24.73,62.68,64.35,86.69,101.18,6.45,257.49,Sandy Soil,0.67,33.69,34.37,19.61,17-17-17,38.4,21.81,30.41,No,Warning
Zone_02,32.25,53.16,41.66,44.27,100.94,7.48,44.06,Clayey Soil,1.199,54.12,42.47,54.36,DAP,35.98,25.63,7.65,No,Optimal
Zone_03,26.02,50.11,35.84,57.61,101.23,6.43,53.33,Alluvial Soil,0.907,67.73,46.05,47.65,14-35-14,49.54,31.75,27.52,No,Optimal
Zone_04,32.46,32.11,26.43,49.05,101.66,5.69,53.79,Red Soil,0.842,25.8,30.5,43.25,28-28,73.77,39.06,16.15,No,Optimal
Zone_05,29.47,69.88,63.09,62.11,101.1,7.07,122.78,Clay Soil,1.134,65.15,35.55,72.55,DAP,28.15,49.29,5.29,No,Optimal
Zone_06,28.53,47.03,35.12,53.34,100.85,6.86,50.27,Loam Soil,0.989,64.3,30.2,57.61,20-20,70.93,25.82,28.46,No,Optimal
Zone_07,21.18,65.92,65.35,85.03,101.1,7.23,232.94,Chalky Soil,0.819,42.15,23.22,54.41,Urea,74.64,6.99,6.84,No,Optimal
Zone_08,25.24,40.1,23.31,55.58,101.07,7.29,48.29,Chalky Soil,1.147,22.42,18.78,43.29,28-28,79.57,26.39,21.72,No,Warning
Zone_09,27.11,48.25,44.35,42.33,101.19,5.65,25.4,Loam Soil,0.316,63.5,35.46,47.18,None,0.0,0.0,0.0,No,Optimal
Zone_10,26.85,63.3,45.27,63.78,101.12,6.28,95.66,Loam Soil,1.112,66.87,46.61,48.54,28-28,79.91,28.44,18.19,No,Optimal
Zone_11,29.7,50.86,47.57,52.58,101.36,6.8,145.25,Alluvial Soil,1.261,65.4,68.11,51.62,DAP,27.63,49.22,11.42,No,Optimal
Zone_12,18.04,54.06,41.99,70.62,101.38,6.82,97.88,Alluvial Soil,,54.47,38.93,61.46,DAP,33.13,46.82,2.5,Missing,Optimal
Zone_13,31.74,37.94,29.21,57.25,100.9,5.45,70.63,Red Soil,0.809,53.56,16.78,44.41,17-17-17,66.38,28.46,39.89,No,Optimal
Zone_14,21.46,55.58,44.99,71.05,101.33,6.53,133.3,Red Soil,1.27,64.27,23.75,62.37,20-20,57.24,28.9,27.4,No,Optimal
Zone_15,35.22,67.47,56.2,62.75,100.83,6.65,115.4,Clayey Soil,0.976,27.85,48.05,49.91,20-20,52.05,30.18,36.68,No,Warning
Zone_16,33.63,36.94,28.45,49.59,101.06,6.1,92.8,Sandy Soil,0.639,40.53,35.58,23.52,17-17-17,55.08,20.98,26.5,No,Optimal
Zone_17,20.02,70.0,75.06,78.03,101.15,6.8,202.62,Clay Soil,0.976,46.6,13.14,40.42,20-20,46.13,31.14,35.08,No,Optimal
Zone_18,29.38,34.99,14.85,59.83,101.16,6.45,85.13,Sandy Soil,0.922,45.32,36.45,27.05,10-26-26,29.9,34.79,44.54,No,Optimal
Zone_19,21.15,42.53,31.45,54.69,101.11,6.5,69.13,Sandy Soil,0.551,23.41,17.72,10,10-26-26,21.67,37.75,41.81,No,Warning
Zone_20,29.22,56.05,37.3,45.36,101.13,7.03,26.17,Clayey Soil,1.298,47.4,40.67,52.88,DAP,21.39,47.74,9.59,No,Optimal
Zone_01,27.22,51.8,32.24,65.06,101.2,6.22,101.11,Red Soil,0.341,33.77,22.5,46.49,None,0.0,0.0,0.0,No,Optimal
Zone_02,26.03,59.37,42.59,49.93,101.16,6.86,25.35,Clay Soil,1.15,65.93,32.53,56.74,Urea,94.47,9.34,5.0,No,Optimal
Zone_03,25.46,61.59,46.61,71.07,100.81,6.16,100.91,Clay Soil,1.181,43.32,21.14,72.08,None,0.0,0.0,0.0,No,Optimal
Zone_04,25.35,52.68,46.31,58.05,101.55,6.83,53.79,Alluvial Soil,1.409,57.84,50.34,59.33,Urea,94.19,6.86,9.79,No,Optimal
Zone_05,24.8,58.97,41.66,40.53,101.23,7.44,22.49,Clayey Soil,0.537,37.24,34.89,41.48,28-28,77.54,27.28,23.1,No,Optimal
Zone_06,31.27,48.95,49.98,66.87,101.33,6.75,110.9,Loam Soil,0.921,60.01,38.84,33.74,28-28,63.57,39.83,17.52,No,Optimal
Zone_07,34.47,38.05,26.95,44.63,100.87,6.3,38.4,Red Soil,0.382,45.92,21.14,49.92,DAP,38.93,29.83,2.86,No,Optimal
Zone_08,31.41,70.0,67.94,68.02,101.19,6.86,154.64,Clay Soil,1.259,41.71,52.21,56.51,Urea,94.34,1.51,5.81,No,Optimal
Zone_09,21.87,68.25,70.66,85.29,101.25,7.01,177.69,Black Soil,1.52,57.71,52.53,61.35,Urea,92.5,6.09,1.95,No,Optimal
Zone_10,19.86,70.0,66.19,73.9,101.17,6.73,196.69,Loam Soil,1.081,45.25,60.78,51.61,MOP,10.39,7.22,37.87,No,Optimal
Zone_11,31.49,70.0,65.08,53.76,100.93,6.47,97.79,Clay Soil,,45.04,38.94,71.01,17-17-17,37.49,25.42,33.98,Missing,Optimal
Zone_12,22.73,45.76,33.79,55.38,100.8,5.85,54.46,Red Soil,0.64,28.44,31.09,54.93,10-26-26,24.19,33.78,44.54,No,Optimal
Zone_13,28.05,57.59,49.78,63.73,101.05,7.56,95.95,Clay Soil,1.852,50.87,47.5,72.67,10-26-26,45.42,35.61,40.56,No,Optimal
Zone_14,24.71,70.0,64.41,68.44,101.19,7.49,128.47,Clay Soil,0.884,58.68,25.73,48.86,20-20,54.8,22.7,30.73,No,Optimal
Zone_15,28.97,53.57,55.52,77.69,101.07,6.61,222.26,Sandy Soil,0.648,38.57,28.58,23.24,MOP,5.72,6.9,40.13,No,Optimal
Zone_16,20.64,70.0,62.32,76.55,101.26,6.72,120.3,Black Soil,0.887,78.65,38.14,57.3,MOP,3.74,4.87,38.84,No,Optimal
Zone_17,29.47,66.84,55.97,47.96,100.86,6.06,45.6,Clay Soil,1.15,54.89,42.12,50.82,10-26-26,34.56,27.27,49.32,No,Optimal
Zone_18,26.07,60.73,53.41,64.14,101.71,6.8,88.23,Loam Soil,0.836,39.12,32.18,49.12,DAP,19.83,29.78,8.49,No,Optimal
Zone_19,27.38,70.0,82.91,,100.92,7.18,199.44,Clay Soil,0.785,50.44,34.46,71.48,17-17-17,37.96,24.52,34.75,Missing,Optimal
Zone_20,28.64,49.76,31.62,50.69,100.73,6.65,32.08,Clay Soil,1.509,54.09,26.1,63.35,DAP,39.77,42.63,0.38,No,Optimal
Zone_01,28.73,53.86,45.74,55.18,100.89,6.81,71.82,Loam Soil,0.99,49.0,18.81,53.55,14-35-14,34.27,38.58,21.24,No,Optimal
Zone_02,24.15,40.05,22.6,49.71,101.35,7.82,41.66,Chalky Soil,0.843,45.37,11.49,37.06,MOP,9.38,7.65,51.83,No,Warning
Zone_03,23.01,37.49,25.82,56.88,101.04,7.66,51.18,Chalky Soil,0.931,37.01,35.28,40.47,17-17-17,60.8,30.6,35.4,No,Optimal
Zone_04,15.48,67.97,47.12,100.0,100.7,6.75,34.32,Alluvial Soil,0.769,48.74,45.32,41.63,DAP,31.34,42.52,7.46,Spike,Optimal
Zone_05,32.59,65.37,51.71,52.88,101.42,6.68,95.99,Clayey Soil,1.209,55.64,34.41,53.96,DAP,24.47,46.64,4.81,No,Optimal
Zone_06,22.86,49.39,35.26,64.28,101.22,6.0,119.19,Sandy Soil,0.461,43.67,16.95,10.25,None,0.0,0.0,0.0,No,Warning
Zone_07,24.69,53.62,42.2,70.17,101.2,6.25,123.86,Red Soil,0.618,43.16,43.46,39.9,Urea,94.71,9.42,7.07,No,Optimal
Zone_08,27.61,63.44,57.39,60.77,100.66,7.18,118.91,Loam Soil,1.102,72.56,55.61,46.9,MOP,11.34,0.81,53.94,No,Optimal
Zone_09,27.23,62.91,66.22,74.69,101.31,6.05,195.02,Red Soil,1.028,43.92,40.26,38.93,17-17-17,37.54,33.0,36.61,No,Optimal
Zone_10,28.35,68.45,72.73,80.88,101.15,7.59,190.71,Loam Soil,0.479,42.4,22.63,46.22,28-28,48.36,38.44,22.09,No,Optimal
Zone_11,35.7,70.0,74.9,90.04,100.99,6.07,273.07,Loam Soil,0.613,40.44,55.27,34.36,None,0.0,0.0,0.0,No,Warning
Zone_12,22.31,63.37,61.12,75.92,101.23,6.8,106.52,Black Soil,0.729,59.21,45.82,68.84,17-17-17,42.2,26.57,34.95,No,Optimal
Zone_13,23.1,56.32,45.43,61.53,101.2,6.78,79.15,Alluvial Soil,0.775,51.97,46.6,50.31,Urea,65.42,2.66,3.46,No,Optimal
Zone_14,22.71,69.38,72.21,75.89,101.06,6.94,152.51,Loam Soil,1.07,51.2,39.21,41.64,28-28,80.0,33.56,26.16,No,Optimal
Zone_15,28.0,70.0,63.33,89.24,100.72,6.55,208.76,Loam Soil,1.235,46.16,51.23,52.7,10-26-26,33.05,25.89,46.95,No,Optimal
Zone_16,24.06,56.54,43.51,65.51,101.21,6.55,85.4,Alluvial Soil,1.233,45.38,52.01,65.21,DAP,39.85,40.4,5.34,No,Optimal
Zone_17,32.53,45.04,29.73,48.72,101.78,6.86,54.44,Loam Soil,1.087,70.07,49.66,57.46,DAP,27.16,41.79,10.01,No,Optimal
Zone_18,27.07,53.92,53.7,67.74,101.34,6.95,122.08,Loam Soil,1.004,47.5,49.89,58.54,DAP,32.55,26.04,4.88,No,Optimal
Zone_19,25.94,70.0,69.9,75.13,101.12,7.27,189.61,Loam Soil,0.774,60.0,31.98,49.87,10-26-26,22.07,23.72,32.85,No,Optimal
Zone_20,21.7,49.36,32.23,56.57,101.06,6.31,37.64,Clay Soil,1.545,77.92,43.86,48.74,17-17-17,36.78,22.04,28.03,No,Optimal
Zone_01,37.6,57.14,50.37,70.23,100.71,5.29,200.97,Sandy Soil,0.221,44.27,14.99,19.47,17-17-17,60.9,24.06,34.42,No,Warning
Zone_02,24.62,45.85,30.22,55.21,101.11,5.97,500.0,Red Soil,0.202,12.81,24.28,52.0,Urea,58.62,7.63,9.35,Spike,Warning
Zone_03,32.18,68.37,50.9,52.36,101.09,6.67,50.18,Black Soil,1.085,61.64,32.19,51.07,17-17-17,46.11,27.56,42.25,No,Optimal
Zone_04,34.96,44.27,21.85,50.62,101.46,6.51,32.24,Loam Soil,0.809,55.11,34.06,44.58,10-26-26,26.82,23.51,30.24,No,Optimal
